id,true_label,noaug_pred,aug_pred,noaug_correct,aug_correct,noaug_invalid,aug_invalid,outcome,invalid_transition,retrieved_id_noaug,retrieved_id_aug,similarity_noaug,similarity_aug
test_01360,Depression,INVALID,INVALID,False,False,True,True,both_wrong,invalid_to_invalid,train_00273,train_00273,0.5261045694351196,0.5261045694351196
test_01361,Depression,Depression,Depression,True,True,False,False,both_correct,valid_to_valid,train_01302,aug_train_04454_1,0.6298028230667114,0.6642329692840576
test_01362,Normal,Normal,Normal,True,True,False,False,both_correct,valid_to_valid,train_00467,train_00467,0.29762715101242065,0.29762721061706543
test_01363,Anxiety,Anxiety,Anxiety,True,True,False,False,both_correct,valid_to_valid,train_01286,aug_train_01094_1,0.773313045501709,0.7799016833305359
test_01364,Bipolar,Bipolar,Bipolar,True,True,False,False,both_correct,valid_to_valid,train_00864,aug_train_00864_0,0.6772505640983582,0.7378708124160767
test_01365,Bipolar,Bipolar,Bipolar,True,True,False,False,both_correct,valid_to_valid,train_00447,aug_train_02979_0,0.7618086338043213,0.7623637914657593
test_01366,Bipolar,Bipolar,Bipolar,True,True,False,False,both_correct,valid_to_valid,train_02777,aug_train_02696_0,0.7538408041000366,0.7897369861602783
test_01367,Bipolar,Bipolar,Bipolar,True,True,False,False,both_correct,valid_to_valid,train_01906,aug_train_00946_0,0.5696411728858948,0.6116230487823486
test_01368,Bipolar,Bipolar,Bipolar,True,True,False,False,both_correct,valid_to_valid,train_03782,train_03782,0.7204704284667969,0.7204703092575073
test_01369,Normal,Normal,Normal,True,True,False,False,both_correct,valid_to_valid,train_04072,aug_train_04072_1,0.42859742045402527,0.44755271077156067
test_01370,Anxiety,Depression,Depression,False,False,False,False,both_wrong,valid_to_valid,train_02081,train_02081,0.6332606077194214,0.6332606077194214
test_01371,Anxiety,Anxiety,Anxiety,True,True,False,False,both_correct,valid_to_valid,train_03281,aug_train_05121_1,0.6397804021835327,0.6779603958129883
test_01372,Bipolar,Bipolar,Bipolar,True,True,False,False,both_correct,valid_to_valid,train_04626,aug_train_04626_1,0.7280275821685791,0.7440468072891235
test_01373,Bipolar,Bipolar,Bipolar,True,True,False,False,both_correct,valid_to_valid,train_01507,train_01507,0.8042619228363037,0.8042619824409485
test_01374,Anxiety,Anxiety,Anxiety,True,True,False,False,both_correct,valid_to_valid,train_03256,aug_train_02945_0,0.6845628619194031,0.6893233060836792
test_01375,Bipolar,Bipolar,Bipolar,True,True,False,False,both_correct,valid_to_valid,train_00779,train_00779,0.6676269769668579,0.6676269173622131
test_01376,Anxiety,Anxiety,Anxiety,True,True,False,False,both_correct,valid_to_valid,train_05632,train_05632,0.7076929807662964,0.7076929807662964
test_01377,Normal,Normal,Normal,True,True,False,False,both_correct,valid_to_valid,train_04707,aug_train_05960_0,0.2817944884300232,0.29028934240341187
test_01378,Anxiety,Anxiety,Anxiety,True,True,False,False,both_correct,valid_to_valid,train_00977,aug_train_00977_0,0.5412766337394714,0.6089928150177002
test_01379,Depression,Depression,Depression,True,True,False,False,both_correct,valid_to_valid,train_01178,train_01178,0.6220012903213501,0.6220011711120605
test_01380,Normal,Normal,Normal,True,True,False,False,both_correct,valid_to_valid,train_00295,train_00295,0.4213443994522095,0.42134445905685425
test_01381,Depression,INVALID,INVALID,False,False,True,True,both_wrong,invalid_to_invalid,train_04574,train_04574,0.5987634658813477,0.5987633466720581
test_01382,Depression,INVALID,INVALID,False,False,True,True,both_wrong,invalid_to_invalid,train_00392,train_00392,0.634746253490448,0.6347463130950928
test_01383,Normal,Depression,Depression,False,False,False,False,both_wrong,valid_to_valid,train_01367,train_01367,0.5251500606536865,0.525149941444397
test_01384,Anxiety,Anxiety,Anxiety,True,True,False,False,both_correct,valid_to_valid,train_02388,train_02388,0.7210096716880798,0.7210094928741455
test_01385,Bipolar,Bipolar,Normal,True,False,False,False,noaug_only_correct,valid_to_valid,train_00361,aug_train_03713_1,0.588165819644928,0.6344268321990967
test_01386,Anxiety,Normal,Normal,False,False,False,False,both_wrong,valid_to_valid,train_01133,train_01133,0.5799201130867004,0.5799201726913452
test_01387,Normal,Normal,Normal,True,True,False,False,both_correct,valid_to_valid,train_04359,train_04359,0.5521034002304077,0.5521036386489868
test_01388,Depression,Anxiety,Anxiety,False,False,False,False,both_wrong,valid_to_valid,train_02658,train_02658,0.6208006143569946,0.6208007335662842
test_01389,Anxiety,Anxiety,Bipolar,True,False,False,False,noaug_only_correct,valid_to_valid,train_05859,aug_train_00634_0,0.5420838594436646,0.5579633712768555
test_01390,Bipolar,Bipolar,Bipolar,True,True,False,False,both_correct,valid_to_valid,train_03433,train_03433,0.7694531679153442,0.7694531679153442
test_01391,Anxiety,Anxiety,Anxiety,True,True,False,False,both_correct,valid_to_valid,train_02046,aug_train_05878_0,0.6806056499481201,0.6949825286865234
test_01392,Bipolar,Depression,Depression,False,False,False,False,both_wrong,valid_to_valid,train_05949,aug_train_05949_1,0.6537075638771057,0.6875147223472595
test_01393,Depression,Bipolar,Bipolar,False,False,False,False,both_wrong,valid_to_valid,train_00411,aug_train_04314_0,0.6278979778289795,0.6513137817382812
test_01394,Depression,INVALID,INVALID,False,False,True,True,both_wrong,invalid_to_invalid,train_00869,train_00869,0.628842294216156,0.6288422346115112
test_01395,Anxiety,Anxiety,Anxiety,True,True,False,False,both_correct,valid_to_valid,train_01341,train_01341,0.7169075012207031,0.7169075012207031
test_01396,Depression,Depression,Depression,True,True,False,False,both_correct,valid_to_valid,train_01639,train_01639,0.6087547540664673,0.6087547540664673
test_01397,Depression,Depression,Depression,True,True,False,False,both_correct,valid_to_valid,train_05141,train_05141,0.7311816215515137,0.731181263923645
test_01398,Depression,Bipolar,Bipolar,False,False,False,False,both_wrong,valid_to_valid,train_04578,train_04578,0.7265962362289429,0.7265963554382324
test_01399,Depression,INVALID,INVALID,False,False,True,True,both_wrong,invalid_to_invalid,train_04018,train_04018,0.61931312084198,0.6193132400512695
test_01400,Normal,Normal,Normal,True,True,False,False,both_correct,valid_to_valid,train_02755,aug_train_05183_0,0.3606800138950348,0.3953540623188019
test_01401,Anxiety,Anxiety,Anxiety,True,True,False,False,both_correct,valid_to_valid,train_00710,aug_train_03118_1,0.7210887670516968,0.72188401222229
test_01402,Depression,Depression,Depression,True,True,False,False,both_correct,valid_to_valid,train_02274,train_02274,0.6826484799385071,0.6826485395431519
test_01403,Normal,Normal,Normal,True,True,False,False,both_correct,valid_to_valid,train_02745,aug_train_02745_1,0.34262382984161377,0.3657482862472534
test_01404,Bipolar,Bipolar,Bipolar,True,True,False,False,both_correct,valid_to_valid,train_04873,aug_train_05938_0,0.7135290503501892,0.737881600856781
test_01405,Anxiety,Anxiety,Anxiety,True,True,False,False,both_correct,valid_to_valid,train_04739,aug_train_05771_0,0.7084450721740723,0.7415850162506104
test_01406,Depression,Depression,Depression,True,True,False,False,both_correct,valid_to_valid,train_01442,train_01442,0.7020131349563599,0.7020131349563599
test_01407,Bipolar,Bipolar,Bipolar,True,True,False,False,both_correct,valid_to_valid,train_00657,aug_train_05617_0,0.6683379411697388,0.7331534624099731
test_01408,Depression,Depression,Depression,True,True,False,False,both_correct,valid_to_valid,train_04927,aug_train_05110_0,0.7343668341636658,0.7636584043502808
test_01409,Depression,Bipolar,Depression,False,True,False,False,aug_only_correct,valid_to_valid,train_05688,aug_train_03181_0,0.6982271075248718,0.7023186683654785
test_01410,Bipolar,Anxiety,Normal,False,False,False,False,both_wrong,valid_to_valid,train_03512,aug_train_03084_0,0.6133822798728943,0.6512831449508667
test_01411,Anxiety,Anxiety,Anxiety,True,True,False,False,both_correct,valid_to_valid,train_01982,aug_train_03500_1,0.7349778413772583,0.7355353236198425
test_01412,Normal,Bipolar,Bipolar,False,False,False,False,both_wrong,valid_to_valid,train_02937,train_02937,0.5349421501159668,0.5349419713020325
test_01413,Anxiety,Bipolar,Bipolar,False,False,False,False,both_wrong,valid_to_valid,train_02715,train_02715,0.4391579031944275,0.4391579031944275
test_01414,Depression,Depression,Depression,True,True,False,False,both_correct,valid_to_valid,train_05008,aug_train_03861_1,0.6943359971046448,0.7052560448646545
test_01415,Normal,Depression,Depression,False,False,False,False,both_wrong,valid_to_valid,train_03899,train_03899,0.4911297857761383,0.49112966656684875
test_01416,Anxiety,Anxiety,Anxiety,True,True,False,False,both_correct,valid_to_valid,train_04882,aug_train_02151_0,0.6278382539749146,0.6565510630607605
test_01417,Anxiety,Anxiety,Anxiety,True,True,False,False,both_correct,valid_to_valid,train_05557,aug_train_05557_0,0.6114649772644043,0.6527168154716492
test_01418,Anxiety,Anxiety,Anxiety,True,True,False,False,both_correct,valid_to_valid,train_00204,aug_train_02876_1,0.6697240471839905,0.7011717557907104
test_01419,Depression,Anxiety,Bipolar,False,False,False,False,both_wrong,valid_to_valid,train_03524,aug_train_02010_0,0.6936118602752686,0.7050397992134094
test_01420,Depression,Depression,Depression,True,True,False,False,both_correct,valid_to_valid,train_04457,train_04457,0.7644173502922058,0.7644175291061401
test_01421,Bipolar,Bipolar,Bipolar,True,True,False,False,both_correct,valid_to_valid,train_02440,train_02440,0.7945802211761475,0.7945800423622131
test_01422,Depression,Depression,Depression,True,True,False,False,both_correct,valid_to_valid,train_05781,train_05781,0.7015703320503235,0.7015699744224548
test_01423,Bipolar,Bipolar,Bipolar,True,True,False,False,both_correct,valid_to_valid,train_01502,aug_train_01502_0,0.6910205483436584,0.7315771579742432
test_01424,Depression,INVALID,INVALID,False,False,True,True,both_wrong,invalid_to_invalid,train_03219,train_03219,0.4320865869522095,0.43208664655685425
test_01425,Normal,Normal,Normal,True,True,False,False,both_correct,valid_to_valid,train_02740,aug_train_05769_1,0.3414836525917053,0.3485715091228485
test_01426,Anxiety,Anxiety,Anxiety,True,True,False,False,both_correct,valid_to_valid,train_03764,aug_train_02675_1,0.5037094950675964,0.5121365189552307
test_01427,Anxiety,Anxiety,Anxiety,True,True,False,False,both_correct,valid_to_valid,train_05483,train_05483,0.7360976338386536,0.7360978126525879
test_01428,Anxiety,Anxiety,Normal,True,False,False,False,noaug_only_correct,valid_to_valid,train_01971,aug_train_00742_0,0.5168554782867432,0.5550749897956848
test_01429,Bipolar,Anxiety,Anxiety,False,False,False,False,both_wrong,valid_to_valid,train_04474,aug_train_04474_1,0.609637975692749,0.6361449956893921
test_01430,Normal,Normal,Normal,True,True,False,False,both_correct,valid_to_valid,train_02905,aug_train_02663_1,0.27824926376342773,0.27908575534820557
test_01431,Anxiety,Anxiety,Anxiety,True,True,False,False,both_correct,valid_to_valid,train_05134,train_05134,0.6271259784698486,0.6271259188652039
test_01432,Anxiety,Anxiety,Anxiety,True,True,False,False,both_correct,valid_to_valid,train_03385,aug_train_03385_1,0.5038704872131348,0.5718701481819153
test_01433,Normal,Anxiety,INVALID,False,False,False,True,both_wrong,valid_to_invalid,train_05958,aug_train_05958_0,0.3670584559440613,0.3949323892593384
test_01434,Bipolar,Bipolar,Bipolar,True,True,False,False,both_correct,valid_to_valid,train_01469,train_01469,0.775627851486206,0.7756280899047852
test_01435,Depression,Depression,Depression,True,True,False,False,both_correct,valid_to_valid,train_03866,aug_train_03866_0,0.6194921731948853,0.637347936630249
test_01436,Bipolar,Bipolar,Bipolar,True,True,False,False,both_correct,valid_to_valid,train_02070,train_02070,0.7883360385894775,0.7883360385894775
test_01437,Anxiety,Anxiety,Anxiety,True,True,False,False,both_correct,valid_to_valid,train_05878,train_05878,0.696560800075531,0.6965608596801758
test_01438,Bipolar,Bipolar,Bipolar,True,True,False,False,both_correct,valid_to_valid,train_00688,aug_train_04956_0,0.6774407625198364,0.7064045667648315
test_01439,Bipolar,Bipolar,Bipolar,True,True,False,False,both_correct,valid_to_valid,train_04310,aug_train_05590_1,0.7552634477615356,0.7762501239776611
test_01440,Normal,Normal,Normal,True,True,False,False,both_correct,valid_to_valid,train_00674,train_00674,0.42351460456848145,0.4235145151615143
test_01441,Depression,Depression,Depression,True,True,False,False,both_correct,valid_to_valid,train_03374,aug_train_03903_1,0.609245777130127,0.6152430772781372
test_01442,Anxiety,Bipolar,Anxiety,False,True,False,False,aug_only_correct,valid_to_valid,train_05751,aug_train_05852_0,0.561713695526123,0.5992864370346069
test_01443,Anxiety,Anxiety,Anxiety,True,True,False,False,both_correct,valid_to_valid,train_04643,aug_train_01094_1,0.7353608012199402,0.7899995446205139
test_01444,Bipolar,Bipolar,Bipolar,True,True,False,False,both_correct,valid_to_valid,train_01183,aug_train_04211_0,0.6993559002876282,0.7301456928253174
test_01445,Normal,Normal,Normal,True,True,False,False,both_correct,valid_to_valid,train_05844,train_05844,0.4569425582885742,0.4569425582885742
test_01446,Normal,Anxiety,Anxiety,False,False,False,False,both_wrong,valid_to_valid,train_05886,train_05886,0.5189950466156006,0.518994927406311
test_01447,Normal,Normal,Normal,True,True,False,False,both_correct,valid_to_valid,train_03895,aug_train_05720_0,0.47456952929496765,0.4866752028465271
test_01448,Normal,Anxiety,Normal,False,True,False,False,aug_only_correct,valid_to_valid,train_01193,aug_train_01193_0,0.3778667449951172,0.43549656867980957
test_01449,Anxiety,Anxiety,Anxiety,True,True,False,False,both_correct,valid_to_valid,train_02132,train_02132,0.7153537273406982,0.7153537273406982
test_01450,Depression,Depression,Depression,True,True,False,False,both_correct,valid_to_valid,train_03469,aug_train_01873_1,0.713388204574585,0.7326750755310059
test_01451,Anxiety,Anxiety,Anxiety,True,True,False,False,both_correct,valid_to_valid,train_04941,train_04941,0.6999298930168152,0.69992995262146
test_01452,Bipolar,Depression,Depression,False,False,False,False,both_wrong,valid_to_valid,train_02844,train_02844,0.499971866607666,0.499971866607666
test_01453,Anxiety,Anxiety,Anxiety,True,True,False,False,both_correct,valid_to_valid,train_00131,train_00131,0.43426331877708435,0.4342632293701172
test_01454,Depression,Anxiety,Anxiety,False,False,False,False,both_wrong,valid_to_valid,train_02864,train_02864,0.7628272771835327,0.7628271579742432
test_01455,Normal,Normal,Normal,True,True,False,False,both_correct,valid_to_valid,train_01600,aug_train_03706_1,0.32573869824409485,0.3397892117500305
test_01456,Depression,Bipolar,Depression,False,True,False,False,aug_only_correct,valid_to_valid,train_04248,aug_train_00180_0,0.6714290976524353,0.7270041704177856
test_01457,Bipolar,Bipolar,Bipolar,True,True,False,False,both_correct,valid_to_valid,train_00154,aug_train_00154_1,0.5532848834991455,0.6060479283332825
test_01458,Bipolar,Anxiety,Anxiety,False,False,False,False,both_wrong,valid_to_valid,train_02891,aug_train_02891_0,0.6562062501907349,0.7132246494293213
test_01459,Anxiety,Anxiety,Anxiety,True,True,False,False,both_correct,valid_to_valid,train_00554,aug_train_05530_0,0.5825355052947998,0.6307203769683838
test_01460,Normal,Normal,Normal,True,True,False,False,both_correct,valid_to_valid,train_04849,train_04849,0.34814590215682983,0.34814590215682983
test_01461,Normal,Depression,Depression,False,False,False,False,both_wrong,valid_to_valid,train_04791,train_04791,0.40114015340805054,0.401140034198761
test_01462,Anxiety,Anxiety,Anxiety,True,True,False,False,both_correct,valid_to_valid,train_03739,train_03739,0.7115978002548218,0.711597740650177
test_01463,Normal,Normal,Normal,True,True,False,False,both_correct,valid_to_valid,train_02531,train_02531,0.5654749870300293,0.5654748678207397
