id,nested_source_id,source_id,old_split,new_split,nested_role
train_03635,train_03635,train_03635,train,train,train_legacy
train_02599,train_02599,train_02599,train,train,train_legacy
train_03727,train_03727,train_03727,train,train,train_legacy
train_05587,train_05587,train_05587,train,train,train_legacy
train_05287,train_05287,train_05287,train,train,train_legacy
train_02362,train_02362,train_02362,train,train,train_legacy
train_05770,train_05770,train_05770,train,train,train_legacy
train_03960,train_03960,train_03960,train,train,train_legacy
train_03339,train_03339,train_03339,train,train,train_legacy
train_00162,train_00162,train_00162,train,train,train_legacy
train_added_val_confirm_00132,val_confirm_00132,val_confirm_00132,val_confirm,train,train_added
train_05394,train_05394,train_05394,train,train,train_legacy
train_01771,train_01771,train_01771,train,train,train_legacy
train_02997,train_02997,train_02997,train,train,train_legacy
train_added_test_00606,test_00606,test_00606,test,train,train_added
train_05269,train_05269,train_05269,train,train,train_legacy
train_05976,train_05976,train_05976,train,train,train_legacy
train_01864,train_01864,train_01864,train,train,train_legacy
train_added_val_search_00287,val_search_00287,val_search_00287,val_search,train,train_added
train_02870,train_02870,train_02870,train,train,train_legacy
train_03771,train_03771,train_03771,train,train,train_legacy
train_02881,train_02881,train_02881,train,train,train_legacy
train_00569,train_00569,train_00569,train,train,train_legacy
train_01080,train_01080,train_01080,train,train,train_legacy
train_04797,train_04797,train_04797,train,train,train_legacy
train_05955,train_05955,train_05955,train,train,train_legacy
train_04694,train_04694,train_04694,train,train,train_legacy
train_03399,train_03399,train_03399,train,train,train_legacy
train_03169,train_03169,train_03169,train,train,train_legacy
train_02491,train_02491,train_02491,train,train,train_legacy
train_05718,train_05718,train_05718,train,train,train_legacy
train_02578,train_02578,train_02578,train,train,train_legacy
train_03286,train_03286,train_03286,train,train,train_legacy
train_added_val_confirm_00859,val_confirm_00859,val_confirm_00859,val_confirm,train,train_added
train_00371,train_00371,train_00371,train,train,train_legacy
train_01282,train_01282,train_01282,train,train,train_legacy
train_added_test_02111,test_02111,test_02111,test,train,train_added
train_01914,train_01914,train_01914,train,train,train_legacy
train_00830,train_00830,train_00830,train,train,train_legacy
train_added_val_confirm_00133,val_confirm_00133,val_confirm_00133,val_confirm,train,train_added
train_added_val_confirm_00541,val_confirm_00541,val_confirm_00541,val_confirm,train,train_added
train_03736,train_03736,train_03736,train,train,train_legacy
train_03995,train_03995,train_03995,train,train,train_legacy
train_04988,train_04988,train_04988,train,train,train_legacy
train_02025,train_02025,train_02025,train,train,train_legacy
train_added_test_01199,test_01199,test_01199,test,train,train_added
train_05573,train_05573,train_05573,train,train,train_legacy
train_01423,train_01423,train_01423,train,train,train_legacy
train_00339,train_00339,train_00339,train,train,train_legacy
train_03976,train_03976,train_03976,train,train,train_legacy
train_05429,train_05429,train_05429,train,train,train_legacy
train_03666,train_03666,train_03666,train,train,train_legacy
train_02706,train_02706,train_02706,train,train,train_legacy
train_00369,train_00369,train_00369,train,train,train_legacy
train_02779,train_02779,train_02779,train,train,train_legacy
train_05024,train_05024,train_05024,train,train,train_legacy
train_05514,train_05514,train_05514,train,train,train_legacy
train_00763,train_00763,train_00763,train,train,train_legacy
train_04952,train_04952,train_04952,train,train,train_legacy
train_01707,train_01707,train_01707,train,train,train_legacy
train_00891,train_00891,train_00891,train,train,train_legacy
train_01725,train_01725,train_01725,train,train,train_legacy
train_added_val_confirm_00697,val_confirm_00697,val_confirm_00697,val_confirm,train,train_added
train_05103,train_05103,train_05103,train,train,train_legacy
train_03729,train_03729,train_03729,train,train,train_legacy
train_04045,train_04045,train_04045,train,train,train_legacy
train_00719,train_00719,train_00719,train,train,train_legacy
train_00856,train_00856,train_00856,train,train,train_legacy
train_added_test_02450,test_02450,test_02450,test,train,train_added
train_04808,train_04808,train_04808,train,train,train_legacy
train_01038,train_01038,train_01038,train,train,train_legacy
train_02615,train_02615,train_02615,train,train,train_legacy
train_01273,train_01273,train_01273,train,train,train_legacy
train_03935,train_03935,train_03935,train,train,train_legacy
train_05534,train_05534,train_05534,train,train,train_legacy
train_05763,train_05763,train_05763,train,train,train_legacy
train_04785,train_04785,train_04785,train,train,train_legacy
train_05244,train_05244,train_05244,train,train,train_legacy
train_00689,train_00689,train_00689,train,train,train_legacy
train_00997,train_00997,train_00997,train,train,train_legacy
train_05830,train_05830,train_05830,train,train,train_legacy
train_02451,train_02451,train_02451,train,train,train_legacy
train_05851,train_05851,train_05851,train,train,train_legacy
train_01962,train_01962,train_01962,train,train,train_legacy
train_02309,train_02309,train_02309,train,train,train_legacy
train_05421,train_05421,train_05421,train,train,train_legacy
train_00170,train_00170,train_00170,train,train,train_legacy
train_05615,train_05615,train_05615,train,train,train_legacy
train_00244,train_00244,train_00244,train,train,train_legacy
train_04284,train_04284,train_04284,train,train,train_legacy
train_added_test_00668,test_00668,test_00668,test,train,train_added
train_added_test_00323,test_00323,test_00323,test,train,train_added
train_added_val_confirm_00891,val_confirm_00891,val_confirm_00891,val_confirm,train,train_added
train_00195,train_00195,train_00195,train,train,train_legacy
train_04814,train_04814,train_04814,train,train,train_legacy
train_added_val_search_00102,val_search_00102,val_search_00102,val_search,train,train_added
train_01973,train_01973,train_01973,train,train,train_legacy
train_04187,train_04187,train_04187,train,train,train_legacy
train_01566,train_01566,train_01566,train,train,train_legacy
train_04553,train_04553,train_04553,train,train,train_legacy
train_added_test_00586,test_00586,test_00586,test,train,train_added
train_05183,train_05183,train_05183,train,train,train_legacy
train_05390,train_05390,train_05390,train,train,train_legacy
train_04849,train_04849,train_04849,train,train,train_legacy
train_05466,train_05466,train_05466,train,train,train_legacy
train_00483,train_00483,train_00483,train,train,train_legacy
train_05520,train_05520,train_05520,train,train,train_legacy
train_added_test_01003,test_01003,test_01003,test,train,train_added
train_00555,train_00555,train_00555,train,train,train_legacy
train_01740,train_01740,train_01740,train,train,train_legacy
train_01193,train_01193,train_01193,train,train,train_legacy
train_added_val_confirm_00168,val_confirm_00168,val_confirm_00168,val_confirm,train,train_added
train_added_val_confirm_00581,val_confirm_00581,val_confirm_00581,val_confirm,train,train_added
train_05510,train_05510,train_05510,train,train,train_legacy
train_added_test_01173,test_01173,test_01173,test,train,train_added
train_05575,train_05575,train_05575,train,train,train_legacy
train_05031,train_05031,train_05031,train,train,train_legacy
train_00740,train_00740,train_00740,train,train,train_legacy
train_02426,train_02426,train_02426,train,train,train_legacy
train_01477,train_01477,train_01477,train,train,train_legacy
train_05170,train_05170,train_05170,train,train,train_legacy
train_added_test_02146,test_02146,test_02146,test,train,train_added
train_04215,train_04215,train_04215,train,train,train_legacy
train_04159,train_04159,train_04159,train,train,train_legacy
train_05621,train_05621,train_05621,train,train,train_legacy
train_05980,train_05980,train_05980,train,train,train_legacy
train_01955,train_01955,train_01955,train,train,train_legacy
train_02548,train_02548,train_02548,train,train,train_legacy
train_01046,train_01046,train_01046,train,train,train_legacy
train_added_test_02226,test_02226,test_02226,test,train,train_added
train_04197,train_04197,train_04197,train,train,train_legacy
train_added_val_search_00183,val_search_00183,val_search_00183,val_search,train,train_added
train_04760,train_04760,train_04760,train,train,train_legacy
train_added_val_confirm_00374,val_confirm_00374,val_confirm_00374,val_confirm,train,train_added
train_00403,train_00403,train_00403,train,train,train_legacy
train_05176,train_05176,train_05176,train,train,train_legacy
train_02543,train_02543,train_02543,train,train,train_legacy
train_01120,train_01120,train_01120,train,train,train_legacy
train_03051,train_03051,train_03051,train,train,train_legacy
train_01422,train_01422,train_01422,train,train,train_legacy
train_00966,train_00966,train_00966,train,train,train_legacy
train_01559,train_01559,train_01559,train,train,train_legacy
train_03459,train_03459,train_03459,train,train,train_legacy
train_02698,train_02698,train_02698,train,train,train_legacy
train_00488,train_00488,train_00488,train,train,train_legacy
train_03639,train_03639,train_03639,train,train,train_legacy
train_04768,train_04768,train_04768,train,train,train_legacy
train_added_val_confirm_00397,val_confirm_00397,val_confirm_00397,val_confirm,train,train_added
train_added_test_01553,test_01553,test_01553,test,train,train_added
train_00498,train_00498,train_00498,train,train,train_legacy
train_04693,train_04693,train_04693,train,train,train_legacy
train_04945,train_04945,train_04945,train,train,train_legacy
train_added_val_confirm_00994,val_confirm_00994,val_confirm_00994,val_confirm,train,train_added
train_added_test_00563,test_00563,test_00563,test,train,train_added
train_00153,train_00153,train_00153,train,train,train_legacy
train_00445,train_00445,train_00445,train,train,train_legacy
train_01866,train_01866,train_01866,train,train,train_legacy
train_04860,train_04860,train_04860,train,train,train_legacy
train_01364,train_01364,train_01364,train,train,train_legacy
train_04236,train_04236,train_04236,train,train,train_legacy
train_03009,train_03009,train_03009,train,train,train_legacy
train_00817,train_00817,train_00817,train,train,train_legacy
train_04227,train_04227,train_04227,train,train,train_legacy
train_04131,train_04131,train_04131,train,train,train_legacy
train_02472,train_02472,train_02472,train,train,train_legacy
train_02966,train_02966,train_02966,train,train,train_legacy
train_03841,train_03841,train_03841,train,train,train_legacy
train_00250,train_00250,train_00250,train,train,train_legacy
train_00585,train_00585,train_00585,train,train,train_legacy
train_05132,train_05132,train_05132,train,train,train_legacy
train_04256,train_04256,train_04256,train,train,train_legacy
train_00451,train_00451,train_00451,train,train,train_legacy
